calibration_budget,e3g_participant_macro_log1p_mae,e3g_participant_macro_log1p_rmse,e3g_participant_macro_raw_mae,e3g_skill_vs_population_median,fold_score_mean,fold_score_sd,lh_participant_macro_log1p_mae,lh_participant_macro_log1p_rmse,lh_participant_macro_raw_mae,lh_skill_vs_population_median,model_name,origins,overall_normalized_score,overall_skill_vs_population_median,participants,participants_improved_vs_population_median,pdg_participant_macro_log1p_mae,pdg_participant_macro_log1p_rmse,pdg_participant_macro_raw_mae,pdg_skill_vs_population_median,track
0,0.43111206955340053,0.5348591778545642,46.78324002503877,0.0,0.6365265832207976,0.08388353645360448,0.43942110925490485,0.5903140216028814,3.9951092353245103,0.0,population_median,1509,0.6365265832207976,0.0,20,0.0,0.6695228419925081,0.8081086168866355,4.60147783323082,0.0,cold_start_participant_independent
0,0.4312800993710194,0.5348926289232738,46.80115465997485,-0.00038975901972060356,0.6426391853820579,0.08184613494392755,0.44772141233921137,0.5965407898671348,4.05086965091836,-0.01888917694095471,joint_bayes_personalizer,1509,0.6426391853820579,-0.009603058729033442,20,5.0,0.6745545310848158,0.8102636394092444,4.625757754239225,-0.007515335962748226,cold_start_participant_independent
0,0.4397820961275912,0.5423641692835677,47.89840437966181,-0.020110841673192326,0.6516312759661294,0.06952328061506213,0.4526749334622278,0.6000565960679992,4.083675115343566,-0.030162010718594034,catboost,1509,0.6516312759661294,-0.023729869487779442,20,7.0,0.6816531316359106,0.7963414128832161,4.666018716962546,-0.018117812989475457,cold_start_participant_independent
0,0.5443075097571415,0.6638731291762197,58.85647462123222,-0.2625661590059467,0.8242305163279393,0.07687422775089031,0.5852842933639797,0.7618681349642394,5.19912805786228,-0.3319439622652738,wearable_ridge,1509,0.8242305163279396,-0.29488781467282665,20,1.0,0.8668835742948084,1.041272763090609,6.0745867729169705,-0.2947781911591729,cold_start_participant_independent
